03/02/19 12:25:03|FFWhite|||6|101|1|0|552|perf-batt-PIR-reed-light||00 06 65 8a 00 01
03/02/19 15:25:03|FFWhite|||6|101|1|0|552|perf-batt-PIR-reed-light||00 06 65 8a 00 01
03/02/19 16:34:50|FFWhite|||1|101|0|0|12|perf-batt-PIR-reed-light||00 01 65 03 00 00 

03/02/19 18:35:29|FFWhite|||6|102|0|0|548|perf-batt-PIR-reed-light||00 06 66 89 00 00 
03/02/19 19:35:36|FFWhite|||6|103|0|0|544|perf-batt-PIR-reed-light||00 06 67 88 00 00 
03/02/19 20:35:46|FFWhite|||6|103|0|0|540|perf-batt-PIR-reed-light||00 06 67 87 00 00 
03/02/19 21:35:58|FFWhite|||6|103|0|0|544|perf-batt-PIR-reed-light||00 06 67 88 00 00 
03/02/19 22:36:10|FFWhite|||6|103|0|0|544|perf-batt-PIR-reed-light||00 06 67 88 00 00 
03/02/19 23:36:20|FFWhite|||1|102|0|0|0|perf-batt-PIR-reed-light||00 01 66 00 00 00 
03/03/19 00:36:27|FFWhite|||1|102|0|0|0|perf-batt-PIR-reed-light||00 01 66 00 00 00 
03/03/19 01:36:35|FFWhite|||1|102|0|0|0|perf-batt-PIR-reed-light||00 01 66 00 00 00 
03/03/19 02:36:44|FFWhite|||1|101|0|0|0|perf-batt-PIR-reed-light||00 01 65 00 00 00 
03/03/19 03:36:53|FFWhite|||1|101|0|0|0|perf-batt-PIR-reed-light||00 01 65 00 00 00 
03/03/19 04:37:02|FFWhite|||1|101|0|0|0|perf-batt-PIR-reed-light||00 01 65 00 00 00 
03/03/19 05:37:11|FFWhite|||1|101|0|0|0|perf-batt-PIR-reed-light||00 01 65 00 00 00 
03/03/19 06:37:20|FFWhite|||1|100|0|0|0|perf-batt-PIR-reed-light||00 01 64 00 00 00 
03/03/19 07:37:29|FFWhite|||1|100|0|0|12|perf-batt-PIR-reed-light||00 01 64 03 00 00 
03/03/19 08:37:37|FFWhite|||1|99|0|0|24|perf-batt-PIR-reed-light||00 01 63 06 00 00 
03/03/19 09:37:47|FFWhite|||1|99|0|0|108|perf-batt-PIR-reed-light||00 01 63 1b 00 00 
03/03/19 10:37:57|FFWhite|||1|100|0|0|164|perf-batt-PIR-reed-light||00 01 64 29 00 00 
03/03/19 11:38:09|FFWhite|||6|101|0|0|744|perf-batt-PIR-reed-light||00 06 65 ba 00 00 
03/03/19 12:38:22|FFWhite|||6|102|0|0|624|perf-batt-PIR-reed-light||00 06 66 9c 00 00 
03/03/19 13:38:32|FFWhite|||6|103|0|0|596|perf-batt-PIR-reed-light||00 06 67 95 00 00 
03/03/19 14:38:45|FFWhite|||6|103|0|0|584|perf-batt-PIR-reed-light||00 06 67 92 00 00 
03/03/19 15:38:56|FFWhite|||6|103|0|0|556|perf-batt-PIR-reed-light||00 06 67 8b 00 00 
03/03/19 16:39:04|FFWhite|||6|103|0|0|548|perf-batt-PIR-reed-light||00 06 67 89 00 00 
03/03/19 17:39:17|FFWhite|||6|103|0|0|544|perf-batt-PIR-reed-light||00 06 67 88 00 00 
03/03/19 18:39:29|FFWhite|||6|103|0|0|540|perf-batt-PIR-reed-light||00 06 67 87 00 00 
03/03/19 19:39:42|FFWhite|||6|103|0|0|540|perf-batt-PIR-reed-light||00 06 67 87 00 00 
03/03/19 20:39:52|FFWhite|||6|103|0|0|472|perf-batt-PIR-reed-light||00 06 67 76 00 00 
03/03/19 21:40:03|FFWhite|||1|102|0|0|0|perf-batt-PIR-reed-light||00 01 66 00 00 00 
03/03/19 22:40:13|FFWhite|||1|102|0|0|0|perf-batt-PIR-reed-light||00 01 66 00 00 00 
03/03/19 23:40:25|FFWhite|||1|102|0|0|0|perf-batt-PIR-reed-light||00 01 66 00 00 00 
03/04/19 00:40:38|FFWhite|||1|101|0|0|0|perf-batt-PIR-reed-light||00 01 65 00 00 00 
03/04/19 01:40:49|FFWhite|||1|101|0|0|0|perf-batt-PIR-reed-light||00 01 65 00 00 00 
03/04/19 02:41:06|FFWhite|||1|101|0|0|0|perf-batt-PIR-reed-light||00 01 65 00 00 00 
03/04/19 03:41:19|FFWhite|||1|100|0|0|0|perf-batt-PIR-reed-light||00 01 64 00 00 00 
03/04/19 04:41:30|FFWhite|||1|100|0|0|0|perf-batt-PIR-reed-light||00 01 64 00 00 00 
03/04/19 05:41:43|FFWhite|||1|100|0|0|0|perf-batt-PIR-reed-light||00 01 64 00 00 00 
03/04/19 06:41:55|FFWhite|||1|99|0|0|0|perf-batt-PIR-reed-light||00 01 63 00 00 00 
03/04/19 07:42:08|FFWhite|||1|99|0|0|8|perf-batt-PIR-reed-light||00 01 63 02 00 00 
03/04/19 08:27:44|FFWhite|||1|99|1|0|308|perf-batt-PIR-reed-light||00 01 63 4d 00 01 
03/04/19 08:28:09|FFWhite|||6|99|1|0|488|perf-batt-PIR-reed-light||00 06 63 7a 00 01 
03/04/19 08:28:39|FFWhite|||6|99|1|0|604|perf-batt-PIR-reed-light||00 06 63 97 00 01 
03/04/19 08:29:15|FFWhite|||6|99|1|0|640|perf-batt-PIR-reed-light||00 06 63 a0 00 01 
03/04/19 08:29:42|FFWhite|||6|99|1|0|640|perf-batt-PIR-reed-light||00 06 63 a0 00 01 
03/04/19 08:30:05|FFWhite|||6|99|1|0|636|perf-batt-PIR-reed-light||00 06 63 9f 00 01 
03/04/19 08:30:28|FFWhite|||6|99|1|0|632|perf-batt-PIR-reed-light||00 06 63 9e 00 01 
03/04/19 08:30:52|FFWhite|||6|99|1|0|628|perf-batt-PIR-reed-light||00 06 63 9d 00 01 
03/04/19 08:31:20|FFWhite|||6|99|1|0|620|perf-batt-PIR-reed-light||00 06 63 9b 00 01 
03/04/19 08:31:51|FFWhite|||6|99|1|0|616|perf-batt-PIR-reed-light||00 06 63 9a 00 01 
03/04/19 08:32:18|FFWhite|||6|99|1|0|656|perf-batt-PIR-reed-light||00 06 63 a4 00 01 
03/04/19 08:34:52|FFWhite|||6|99|1|0|636|perf-batt-PIR-reed-light||00 06 63 9f 00 01 
03/04/19 09:09:57|FFWhite|||6|100|1|0|616|perf-batt-PIR-reed-light||00 06 64 9a 00 01 
03/04/19 09:50:26|FFWhite|||6|101|1|0|672|perf-batt-PIR-reed-light||00 06 65 a8 00 01 
03/04/19 10:23:47|FFWhite|||6|101|1|0|644|perf-batt-PIR-reed-light||00 06 65 a1 00 01 
03/04/19 10:28:11|FFWhite|||6|102|1|0|632|perf-batt-PIR-reed-light||00 06 66 9e 00 01 
03/04/19 10:28:38|FFWhite|||6|101|1|0|632|perf-batt-PIR-reed-light||00 06 65 9e 00 01 
03/04/19 10:29:07|FFWhite|||6|101|1|0|632|perf-batt-PIR-reed-light||00 06 65 9e 00 01 
03/04/19 10:29:56|FFWhite|||6|101|1|0|636|perf-batt-PIR-reed-light||00 06 65 9f 00 01 
