
03/04/19 10:26:23|B1|||3|9|0|0|0|perf-batt-PIR-reed-light||00 03 09 00 00 00 
03/04/19 10:26:39|B1|||3|9|0|0|0|perf-batt-PIR-reed-light||00 03 09 00 00 00 
03/04/19 10:26:54|B1|||3|6|1|0|0|perf-batt-PIR-reed-light||00 03 06 00 00 01 
03/04/19 10:28:18|B1|||3|5|1|0|0|perf-batt-PIR-reed-light||00 03 05 00 00 01 
03/04/19 10:29:40|B1|||3|5|1|0|0|perf-batt-PIR-reed-light||00 03 05 00 00 01 
03/04/19 10:31:02|B1|||3|5|1|0|0|perf-batt-PIR-reed-light||00 03 05 00 00 01 
03/04/19 10:32:35|B1|||3|5|1|0|0|perf-batt-PIR-reed-light||00 03 05 00 00 01 
03/04/19 10:44:16|B1|||3|6|1|0|0|perf-batt-PIR-reed-light||00 03 06 00 00 01 
03/04/19 10:46:04|B1|||3|5|1|0|0|perf-batt-PIR-reed-light||00 03 05 00 00 01 
03/04/19 10:47:33|B1|||3|5|1|0|0|perf-batt-PIR-reed-light||00 03 05 00 00 01 
03/04/19 10:48:56|B1|||3|5|1|0|0|perf-batt-PIR-reed-light||00 03 05 00 00 01 
03/04/19 10:50:22|B1|||3|5|1|0|0|perf-batt-PIR-reed-light||00 03 05 00 00 01 
03/04/19 10:53:14|B1|||3|5|1|0|0|perf-batt-PIR-reed-light||00 03 05 00 00 01 
03/04/19 10:54:38|B1|||3|5|1|0|0|perf-batt-PIR-reed-light||00 03 05 00 00 01 
03/04/19 10:56:02|B1|||3|5|1|0|0|perf-batt-PIR-reed-light||00 03 05 00 00 01 
03/04/19 11:38:24|B1|||3|5|1|0|0|perf-batt-PIR-reed-light||00 03 05 00 00 01 
03/04/19 11:39:48|B1|||3|5|1|0|0|perf-batt-PIR-reed-light||00 03 05 00 00 01 
03/04/19 11:41:17|B1|||3|5|1|0|0|perf-batt-PIR-reed-light||00 03 05 00 00 01 
03/04/19 12:08:58|B1|||3|5|1|0|0|perf-batt-PIR-reed-light||00 03 05 00 00 01 
03/04/19 12:10:19|B1|||3|5|1|0|0|perf-batt-PIR-reed-light||00 03 05 00 00 01 
03/04/19 12:11:43|B1|||3|5|1|0|0|perf-batt-PIR-reed-light||00 03 05 00 00 01 
03/04/19 12:13:06|B1|||3|5|1|0|0|perf-batt-PIR-reed-light||00 03 05 00 00 01 
03/04/19 12:14:27|B1|||3|5|1|0|0|perf-batt-PIR-reed-light||00 03 05 00 00 01 
03/04/19 12:15:58|B1|||3|5|1|0|0|perf-batt-PIR-reed-light||00 03 05 00 00 01 
03/04/19 12:17:21|B1|||3|5|1|0|0|perf-batt-PIR-reed-light||00 03 05 00 00 01 
03/04/19 12:18:57|B1|||3|5|1|0|0|perf-batt-PIR-reed-light||00 03 05 00 00 01 
