
03/02/19 18:28:35|FF17|||0|0|0|0|0|perf-batt-PIR-reed-light||00 00 00 00 00 00 
03/02/19 18:30:50|FF17|||||
03/02/19 19:28:59|FF17|||3|0|0|0|1160|perf-batt-PIR-reed-light||00 03 00 22 01 00 
03/02/19 20:29:08|FF17|||3|0|0|0|1152|perf-batt-PIR-reed-light||00 03 00 20 01 00 
03/02/19 21:29:16|FF17|||3|0|0|0|1156|perf-batt-PIR-reed-light||00 03 00 21 01 00 
03/02/19 22:29:24|FF17|||3|0|0|0|1156|perf-batt-PIR-reed-light||00 03 00 21 01 00 
03/02/19 23:29:31|FF17|||3|0|0|0|0|perf-batt-PIR-reed-light||00 03 00 00 00 00 
03/03/19 00:29:39|FF17|||3|0|0|0|0|perf-batt-PIR-reed-light||00 03 00 00 00 00 
03/03/19 01:29:47|FF17|||3|0|0|0|0|perf-batt-PIR-reed-light||00 03 00 00 00 00 
03/03/19 02:30:00|FF17|||3|0|0|0|0|perf-batt-PIR-reed-light||00 03 00 00 00 00 
03/03/19 03:30:08|FF17|||3|0|0|0|0|perf-batt-PIR-reed-light||00 03 00 00 00 00 
03/03/19 04:30:21|FF17|||3|0|0|0|0|perf-batt-PIR-reed-light||00 03 00 00 00 00 
03/03/19 05:30:30|FF17|||3|0|0|0|0|perf-batt-PIR-reed-light||00 03 00 00 00 00 
03/03/19 06:30:39|FF17|||3|0|0|0|0|perf-batt-PIR-reed-light||00 03 00 00 00 00 
03/03/19 07:30:47|FF17|||3|0|0|0|48|perf-batt-PIR-reed-light||00 03 00 0c 00 00 
03/03/19 08:30:57|FF17|||3|0|0|0|84|perf-batt-PIR-reed-light||00 03 00 15 00 00 
03/03/19 09:31:05|FF17|||3|0|0|0|360|perf-batt-PIR-reed-light||00 03 00 5a 00 00 
03/03/19 10:31:15|FF17|||3|0|0|0|996|perf-batt-PIR-reed-light||00 03 00 f9 00 00 
03/03/19 11:31:23|FF17|||3|0|0|0|1964|perf-batt-PIR-reed-light||00 03 00 eb 01 00 
03/03/19 12:31:31|FF17|||3|0|0|0|1584|perf-batt-PIR-reed-light||00 03 00 8c 01 00 
03/03/19 13:31:39|FF17|||3|0|0|0|1340|perf-batt-PIR-reed-light||00 03 00 4f 01 00 
03/03/19 14:31:47|FF17|||3|0|0|0|1292|perf-batt-PIR-reed-light||00 03 00 43 01 00 
03/03/19 15:31:58|FF17|||3|0|0|0|1232|perf-batt-PIR-reed-light||00 03 00 34 01 00 
03/03/19 16:32:07|FF17|||3|0|0|0|1172|perf-batt-PIR-reed-light||00 03 00 25 01 00 
03/03/19 17:32:15|FF17|||3|0|0|0|1184|perf-batt-PIR-reed-light||00 03 00 28 01 00 
03/03/19 18:32:24|FF17|||3|0|0|0|1148|perf-batt-PIR-reed-light||00 03 00 1f 01 00 
03/03/19 19:32:31|FF17|||3|0|0|0|1148|perf-batt-PIR-reed-light||00 03 00 1f 01 00 
03/03/19 20:32:39|FF17|||3|0|0|0|992|perf-batt-PIR-reed-light||00 03 00 f8 00 00 
03/03/19 21:32:48|FF17|||3|0|0|0|0|perf-batt-PIR-reed-light||00 03 00 00 00 00 
03/03/19 22:33:00|FF17|||3|0|0|0|0|perf-batt-PIR-reed-light||00 03 00 00 00 00 
03/03/19 23:33:07|FF17|||3|0|0|0|0|perf-batt-PIR-reed-light||00 03 00 00 00 00 
03/04/19 00:33:15|FF17|||3|0|0|0|0|perf-batt-PIR-reed-light||00 03 00 00 00 00 
03/04/19 01:33:23|FF17|||3|0|0|0|0|perf-batt-PIR-reed-light||00 03 00 00 00 00 
03/04/19 02:33:32|FF17|||3|0|0|0|0|perf-batt-PIR-reed-light||00 03 00 00 00 00 
03/04/19 03:33:44|FF17|||3|0|0|0|0|perf-batt-PIR-reed-light||00 03 00 00 00 00 
03/04/19 04:33:52|FF17|||3|0|0|0|0|perf-batt-PIR-reed-light||00 03 00 00 00 00 
03/04/19 05:34:00|FF17|||3|0|0|0|0|perf-batt-PIR-reed-light||00 03 00 00 00 00 
03/04/19 06:34:08|FF17|||3|0|0|0|4|perf-batt-PIR-reed-light||00 03 00 01 00 00 
03/04/19 07:34:17|FF17|||3|0|0|0|44|perf-batt-PIR-reed-light||00 03 00 0b 00 00 
03/04/19 08:34:19|FF17|||3|0|0|0|1256|perf-batt-PIR-reed-light||00 03 00 3a 01 00 
03/04/19 08:34:35|FF17|||3|0|0|0|1256|perf-batt-PIR-reed-light||00 03 00 3a 01 00 
03/04/19 08:49:08|FF17|||||
